901874,133,48075
903688,194,46190
905338,272,44444
906949,379,42734
908345,528,41174
909572,753,39722
910645,1104,38299
911307,1654,37101
911523,2407,36154
911244,3442,35421
909984,4984,35129
907429,7245,35417
903376,10357,36364
896989,14669,38457
887365,20912,41835
873432,29393,47304
854062,40826,55246
827139,56567,66422
791737,75475,82932
746997,98230,104916
692869,123691,133577
631982,148629,169517
568260,169321,212547
506977,182920,260222
452482,186608,311017
408657,180984,360482
375852,167631,406639
354422,149072,446641
342766,128594,478763
338764,108679,502672
340664,90406,519033
347532,74359,528222
357801,60280,532035
370291,49093,530760
384902,39442,525809
400702,31626,517826
417071,25471,507600
433830,20368,495946
451009,16384,482758
468286,13067,468804
485363,10540,454247
502126,8447,439567
518758,6786,424613
534968,5372,409796
550704,4413,395026
566135,3551,380472
580946,2891,366318
595283,2387,352483
608984,1872,339311
622441,1496,326224
635228,1240,313693
647502,1019,301623
659367,850,289924
671097,712,278345
682120,606,267443
692806,526,256831
703068,440,246669
712842,359,236976
722467,297,227427
731514,254,218438
740144,207,209863
748490,161,201569
756508,132,193593
764119,118,185993
771500,99,178632
778647,76,171512
785499,59,164684
792124,52,158060
798461,37,151741
804531,26,145692
810306,17,139934
815827,14,134420
821276,13,128975
826386,13,123868
831309,9,118973
836132,10,114147
840778,10,109513
845160,9,105139
849354,8,100936
853467,7,96833
857189,9,93101
860922,10,89367
864534,8,85769
867918,6,82390
871262,1,79056
874486,1,75835
877530,1,72787
880424,1,69894
883238,2,67078
885886,2,64451
888461,3,61906
890915,4,59466
893321,3,57054
895618,2,54763
897819,3,52549
899946,1,50431
902088,1,48313
904102,1,46315
905968,1,44458
907779,1,42655
909490,1,40939
