902026,126,47935
903929,151,45992
905757,181,44125
907435,208,42427
908981,274,40833
910488,336,39267
911838,423,37818
913090,519,36487
914234,622,35229
915281,738,34068
916202,918,32948
916994,1099,31975
917573,1403,31101
918012,1719,30330
918378,2013,29658
918484,2461,29099
918304,2975,28773
917810,3576,28647
916957,4311,28749
915836,5127,29070
914173,6227,29617
912009,7534,30479
909188,9064,31775
905399,11097,33531
900824,13265,35950
895157,15931,38940
888181,19110,42743
880031,22633,47381
870329,26628,53084
858921,31277,59851
846033,35979,68026
831386,41528,77145
815016,47088,87963
797401,52639,100017
778537,57960,113544
758723,62989,128325
738621,67476,143946
718666,70586,160834
699325,72535,178222
681333,73660,195095
665189,72977,211942
651058,71455,227585
639068,68692,242330
629728,64976,255381
622925,60711,266441
617821,56074,276168
615360,51110,283586
614673,46357,288995
615837,41203,292980
618409,36768,294840
622197,32447,295373
627159,28531,294330
633074,24699,292262
639774,21747,288521
646793,18967,284290
654266,16603,279162
662305,14429,273266
670306,12608,267088
678500,11021,260453
686640,9506,253832
694769,8229,246974
702891,7232,239839
710911,6275,232766
718897,5461,225588
727030,4782,218147
734906,4038,211001
742626,3478,203858
750091,2979,196887
757486,2524,189962
764592,2232,183129
771522,1981,176454
778241,1690,170014
784699,1388,163869
791227,1179,157541
797381,1023,151530
803376,877,145682
808972,754,140192
814372,630,134913
819681,521,129723
824898,431,124582
829670,349,119891
834402,307,115189
838919,256,110712
843232,219,106417
847345,210,102315
851294,181,98388
855097,159,94604
858876,131,90877
862460,122,87312
865807,106,83982
869099,109,80677
872253,86,77545
875343,74,74457
878332,70,71470
881128,65,68663
883862,58,65942
886461,52,63365
888916,40,60920
891319,29,58528
893646,26,56192
895944,17,53907
