91989,103,48010
93846,119,46139
95653,129,44316
97324,154,42614
98907,181,41008
100493,243,39363
101882,292,37932
103215,339,36552
104424,432,35249
105591,515,34001
106687,631,32791
107621,751,31730
108450,959,30690
109145,1186,29776
109623,1460,29020
109962,1820,28316
110121,2239,27742
110014,2749,27334
109493,3364,27237
108656,4199,27238
107440,5153,27500
105623,6270,28195
103313,7640,29140
100448,8978,30664
97029,10535,32521
93264,12137,34682
89124,13618,37343
84830,14958,40304
80356,16056,43675
76112,16743,47228
72230,16889,50963
68758,16734,54594
66203,15984,57903
63965,15209,60913
62467,14017,63605
61565,12850,65673
61244,11514,67331
61423,10189,68476
61919,8975,69197
62731,7988,69375
64012,6851,69236
65377,5943,68789
66844,5160,68108
68568,4502,67035
70291,3897,65919
72170,3301,64633
74097,2915,63091
76009,2556,61541
77912,2160,60035
79887,1937,58288
81800,1715,56604
83647,1506,54967
85510,1341,53275
87355,1213,51553
89126,1060,49937
90819,958,48353
92532,810,46791
94139,728,45268
95762,698,43680
97390,628,42125
98919,579,40650
100401,575,39173
101764,583,37801
103133,531,36490
104437,524,35189
105637,521,33992
106868,498,32779
107986,536,31628
109054,537,30557
110128,563,29456
111128,570,28454
112074,599,27485
112942,645,26566
113729,664,25764
114514,706,24939
115299,760,24104
116032,801,23333
116662,855,22643
117239,868,22053
117718,937,21509
118165,1007,20990
118582,1127,20460
118941,1190,20042
119165,1325,19693
119400,1385,19400
119584,1532,19076
119665,1692,18836
119588,1919,18686
119531,2149,18509
119252,2478,18458
118870,2725,18591
118366,3103,18722
117687,3495,19012
116813,3917,19460
115850,4379,19968
114664,4866,20670
113285,5440,21473
111680,6017,22504
109956,6636,23614
108149,7203,24860
106074,7908,26233
103778,8623,27821
101355,9160,29706
98855,9748,31618
96278,10314,33630
93776,10783,35664
91364,10891,37972
89042,11158,40027
86919,11155,42153
85085,10963,44181
83534,10708,45979
82032,10446,47744
80875,10105,49236
80072,9554,50585
79322,9064,51821
79047,8467,52692
78854,7884,53464
78834,7359,54011
79094,6697,54419
79555,6177,54482
80185,5706,54319
80877,5258,54079
81657,4893,53661
82658,4522,53032
83558,4272,52375
84501,3994,51713
85522,3674,51019
86597,3511,50106
87601,3238,49374
88678,3067,48462
89781,2898,47527
90961,2669,46575
92103,2514,45591
93197,2357,44654
94384,2206,43623
95466,2200,42552
96487,2187,41540
97467,2125,40623
98478,2043,39697
99449,1924,38843
100395,1853,37971
101364,1850,37007
102239,1786,36197
103141,1767,35319
104017,1744,34466
104803,1712,33719
105551,1708,32976
106295,1712,32225
106978,1740,31516
107711,1721,30807
108443,1699,30099
109115,1712,29411
109757,1759,28723
110357,1722,28155
110889,1680,27658
111330,1704,27195
111789,1698,26740
112290,1758,26177
112718,1786,25721
113067,1845,25315
113439,1889,24892
113762,1957,24504
114109,1963,24157
114335,2055,23846
114518,2206,23511
114640,2300,23290
114686,2411,23136
114767,2459,23012
114678,2598,22956
114594,2711,22931
114397,2894,22940
114140,3051,23038
113896,3236,23099
113632,3318,23287
113341,3478,23421
112994,3615,23633
112589,3744,23911
112180,3829,24236
111781,3911,24551
111375,4007,24864
110841,4178,25227
110190,4374,25682
109526,4546,26166
108984,4631,26632
108415,4695,27134
107726,4873,27649
107046,5061,28138
106366,5145,28736
105657,5326,29266
104995,5322,29932
104252,5437,30562
103604,5493,31155
103045,5560,31651
102412,5629,32218
101826,5677,32758
101192,5743,33328
100574,5875,33819
99939,5927,34396
99464,5868,34933
98959,5840,35467
98532,5678,36058
98153,5680,36435
97856,5614,36800
97462,5635,37178
97142,5541,37589
96953,5438,37883
96808,5291,38177
96872,5119,38289
96733,4980,38573
96735,4824,38723
96651,4791,38837
96720,4673,38883
96791,4570,38915
96961,4450,38869
97015,4460,38796
97157,4343,38764
97280,4189,38791
97515,4129,38616
97795,4016,38449
98107,3831,38319
98443,3867,37949
98728,3771,37756
98978,3695,37584
99321,3586,37347
99620,3492,37142
100088,3379,36789
100499,3367,36387
100827,3389,36034
101154,3377,35718
101388,3388,35470
101745,3237,35272
102038,3240,34976
102318,3266,34664
102581,3300,34367
102815,3248,34196
103058,3308,33890
103352,3254,33647
103579,3321,33347
103646,3415,33189
103876,3348,33025
104000,3388,32864
104195,3429,32633
