state,last_vid,cur_inf,hostK
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,27
0,1,0,23
0,1,0,24
0,1,0,25
0,170418,0,9
0,1,0,24
0,1,0,23
0,1,0,26
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,24
0,27755,0,5
0,1,0,25
0,1,0,21
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,21
0,1,0,26
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,19
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,18
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,21
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,20
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,14
0,1,0,24
0,1,0,25
0,1,0,23
0,0,0,0
0,1,0,24
0,0,0,0
0,1,0,21
0,1,0,21
0,1,0,24
0,1,0,26
0,1,0,23
0,1,0,26
0,1,0,23
0,1,0,23
0,1,0,26
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,27
0,1,0,25
0,1,0,23
0,1,0,19
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,26
0,1,0,21
0,1,0,25
0,1,0,21
0,1,0,25
0,0,0,0
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,20
0,1,0,25
0,1,0,21
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,21
0,1,0,24
0,1,0,26
0,1,0,26
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,26
0,1,0,21
0,0,0,0
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,21
0,0,0,0
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,27
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,26
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,23
0,0,0,0
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,166059,0,10
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,158907,0,7
0,1,0,20
0,1,0,24
0,1,0,25
0,1,0,20
0,1,0,24
0,1,0,26
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,20
0,1,0,25
0,0,0,0
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,26
0,1,0,25
0,1,0,23
0,1,0,21
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,24
0,0,0,0
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,22
0,275321,0,4
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,27
0,1,0,26
0,1,0,22
0,1,0,23
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,20
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,22
0,0,0,0
0,1,0,25
0,1,0,23
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,22
0,1,0,21
0,1,0,25
0,1,0,24
0,1,0,21
0,1,0,21
0,1,0,22
0,1,0,20
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,0,0,0
0,1,0,24
0,1,0,18
0,1,0,24
0,1,0,23
0,1,0,21
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,0,0,0
0,1,0,24
0,1,0,22
0,1,0,21
0,1,0,15
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,23
0,1,0,25
0,1,0,18
0,1,0,23
0,1,0,21
0,0,0,0
0,1,0,22
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,20
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,27
0,1,0,24
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,20
0,1,0,21
0,1,0,26
0,1,0,19
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,22
0,0,0,0
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,20
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,22
0,1,0,24
0,1,0,19
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,12
0,1,0,24
0,1,0,19
0,1,0,25
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,19
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,21
0,1,0,20
0,0,0,0
0,0,0,0
0,1,0,25
0,1,0,25
0,1,0,28
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,26
0,1,0,25
0,1,0,26
0,1,0,27
0,1,0,22
0,1,0,23
0,1,0,20
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,21
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,27
0,1,0,23
0,1,0,22
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,23
0,1,0,27
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,67089,0,17
0,1,0,26
0,1,0,22
0,0,0,0
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,25
0,0,0,0
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,23
0,1,0,26
0,1,0,24
0,1,0,26
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,18
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,27
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,26
0,1,0,23
0,1,0,27
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,13
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,16
0,1,0,24
0,1,0,25
0,501254,0,14
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,22
0,1,0,21
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,20
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,27
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,21
0,1,0,22
0,1,0,22
0,1,0,25
0,1,0,25
0,475708,0,18
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,20
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,513561,0,7
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,26
0,1,0,25
0,1,0,23
0,1,0,27
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,20
0,1,0,25
0,1,0,22
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,27
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,19
0,1,0,23
0,1,0,19
0,1,0,25
0,1,0,20
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,22
0,1,0,27
0,1,0,24
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,22
0,1,0,27
0,1,0,21
0,1,0,24
0,1,0,26
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,27
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,28
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,26
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,27
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,26
0,1,0,24
0,1,0,26
0,1,0,22
0,1,0,26
0,1,0,25
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,26
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,27
0,1,0,23
0,1,0,23
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,27
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,20
0,1,0,27
0,1,0,20
0,1,0,24
0,1,0,28
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,18
0,1,0,23
0,1,0,25
0,1,0,25
0,0,0,0
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,21
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,21
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,614266,0,5
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,22
0,1,0,25
0,0,0,0
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,15
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,20
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,22
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,21
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,11
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,27
0,1,0,24
0,1,0,25
0,0,0,0
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,23
0,1,0,19
0,1,0,23
0,1,0,25
0,1,0,26
0,0,0,0
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,23
0,0,0,0
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,14
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,689512,0,5
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,23
0,1,0,27
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,21
0,1,0,22
0,1,0,23
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,20
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,25
0,1,0,25
0,1,0,24
0,438431,0,12
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,22
0,1,0,22
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,27
0,531569,0,12
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,21
0,1,0,22
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,20
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,20
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,23
0,1,0,24
0,1,0,25
0,0,0,0
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,22
0,1,0,25
0,1,0,21
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,26
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,21
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,25
0,1,0,26
0,1,0,26
0,1,0,15
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,26
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,22
0,1,0,24
0,1,0,22
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,20
0,1,0,27
0,1,0,21
0,1,0,25
0,1,0,27
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,22
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,23
0,1,0,25
0,1,0,23
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,23
0,1,0,25
0,1,0,26
0,1,0,26
0,1,0,20
0,1,0,25
0,1,0,24
0,1,0,24
0,658442,0,11
0,1,0,28
0,1,0,21
0,1,0,26
0,1,0,26
0,1,0,24
0,1,0,23
0,1,0,26
0,1,0,24
0,1,0,25
0,1,0,24
0,1,0,24
0,1,0,23
0,1,0,25
0,1,0,24
0,1,0,26
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,26
0,1,0,23
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,26
0,1,0,24
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,25
0,1,0,22
0,1,0,24
0,1,0,24
0,1,0,24
0,1,0,25
0,1,0,24
0,0,0,0
0,1,0,26
0,1,0,25
0,1,0,25
0,1,0,24
0,1,0,25
0,0,0,0
0,1,0,25
