91930,125,48050
93815,179,46107
95505,247,44354
97065,336,42699
98504,492,41104
99726,727,39645
100645,1105,38355
101265,1639,37193
101380,2485,36229
100812,3639,35644
99233,5400,35460
96536,7729,35832
92200,10887,37012
86109,14956,39044
78034,19601,42470
68194,24664,47244
57871,28595,53634
48001,31144,60948
39785,31403,68903
33863,29621,76606
29806,26861,83428
27425,23719,88950
26229,20510,93359
25937,17810,96350
26325,15349,98429
27286,13157,99660
28588,11571,99942
30118,10225,99760
31761,9160,99180
33624,8259,98227
35490,7608,97017
37385,7182,95549
39249,6864,94007
40966,6747,92405
42622,6542,90951
44150,6476,89490
45727,6432,87963
47112,6479,86535
48237,6652,85240
49195,6909,84014
50111,6998,83018
50864,7310,81951
51431,7580,81111
51750,7994,80381
51896,8413,79808
51884,8772,79459
51540,9356,79215
51232,9661,79219
50881,10122,79118
50148,10654,79320
49483,10990,79648
48715,11269,80134
47911,11470,80735
47145,11654,81321
46415,11799,81908
45811,11789,82522
45301,11780,83044
44629,11899,83604
43970,11897,84265
43545,11861,84733
43154,11706,85279
42919,11589,85635
42771,11347,86035
42744,10988,86417
42735,10803,86612
42753,10598,86798
42954,10296,86902
43218,10006,86930
43405,9935,86810
43769,9793,86587
44232,9828,86092
44317,9733,86097
44619,9592,85935
44843,9618,85684
45140,9583,85424
45339,9597,85211
45711,9645,84789
45872,9687,84591
45943,9727,84485
45907,9824,84422
45979,9851,84324
46129,9778,84250
46054,9929,84173
45949,9998,84208
45866,10057,84232
45899,9945,84316
45918,9959,84291
45995,9809,84368
46060,9904,84222
46126,9850,84210
46128,10007,84044
46247,9933,84005
46072,10137,83974
45909,10296,83979
45847,10340,84003
45679,10386,84122
45530,10386,84274
45389,10411,84390
45259,10450,84481
45100,10430,84659
44909,10508,84777
44796,10477,84920
44809,10346,85044
44850,10333,85011
44776,10275,85141
44823,10283,85083
44944,10200,85042
44855,10244,85087
44848,10209,85127
44788,10314,85088
44756,10365,85067
44790,10258,85141
44785,10339,85061
44861,10399,84917
44758,10401,85019
44787,10259,85128
44757,10188,85225
44896,10078,85202
45061,10001,85121
45132,10041,85012
45181,10039,84964
45075,10040,85066
45169,10132,84877
45162,10284,84734
45087,10203,84885
44938,10189,85046
44859,10334,84982
44951,10203,85011
45015,10149,85003
45168,10107,84895
45074,10226,84862
45009,10278,84882
44923,10341,84907
44961,10456,84757
44824,10286,85063
44749,10349,85072
44573,10379,85209
44307,10451,85397
44301,10246,85618
44315,10367,85478
44341,10322,85496
44300,10307,85554
44361,10255,85549
44522,10059,85588
44540,10113,85521
44457,10184,85537
44668,10068,85444
44691,10113,85372
44803,10051,85325
45133,9947,85110
45322,9907,84960
45228,9958,84999
45267,10004,84920
45392,9928,84865
45433,10021,84731
45473,9993,84716
45729,9967,84494
45712,10049,84430
45848,10007,84336
45734,10119,84342
45632,10268,84304
45718,10280,84204
45549,10285,84363
45551,10191,84459
45614,10280,84317
45496,10324,84390
45343,10513,84355
45088,10505,84618
44870,10543,84797
44745,10672,84790
44665,10644,84906
44542,10673,84997
44656,10681,84876
44460,10599,85159
44536,10504,85177
44541,10576,85104
44491,10452,85286
44458,10370,85403
44433,10419,85377
44400,10426,85408
44334,10422,85476
44455,10325,85453
44477,10207,85544
44502,10132,85590
44512,10216,85487
44659,10300,85255
44639,10198,85380
44563,10238,85416
44403,10257,85556
44480,10277,85456
44556,10018,85644
44593,10089,85539
44708,10156,85355
44741,10202,85281
44791,10121,85316
44792,10135,85299
44763,10058,85401
44786,10174,85255
44692,10150,85380
44640,10032,85546
44750,10189,85278
44741,10184,85285
44810,10213,85188
44950,10050,85210
44934,10081,85196
45058,10102,85046
45169,10070,84963
45133,10197,84874
45277,9977,84945
45388,9902,84916
45463,9785,84959
45561,9707,84937
45794,9819,84602
46043,9827,84348
46120,9879,84217
46039,9863,84314
46075,9858,84286
46042,10043,84142
45980,10071,84174
45979,10155,84094
45748,10188,84285
45840,10193,84192
45816,10113,84305
45821,10209,84204
45695,10350,84192
45534,10416,84291
45622,10155,84460
45594,10006,84632
45622,9932,84675
45618,9908,84699
45790,9738,84704
45818,9745,84663
45959,9708,84555
46039,9627,84554
46132,9570,84517
46232,9599,84389
46524,9669,84031
46568,9774,83877
46406,9832,83990
46446,9871,83913
46424,9879,83923
46515,9894,83818
46556,9869,83801
46554,9940,83730
46393,10077,83753
46263,10271,83685
46138,10244,83840
45965,10327,83932
45621,10459,84137
45507,10506,84214
45404,10465,84362
45346,10438,84447
45262,10408,84558
45240,10421,84566
45242,10394,84594
45147,10207,84881
45240,10048,84950
45451,10036,84753
45540,10083,84624
45689,10022,84539
45712,10086,84452
45827,10080,84347
45666,10141,84435
45543,10248,84452
45561,10142,84543
45750,9995,84507
45773,10017,84469
45774,9895,84594
45861,9784,84614
46088,9773,84403
46318,9717,84230
46352,9782,84129
46549,9767,83952
46577,9866,83819
46560,9851,83846
46697,9681,83881
46684,9894,83682
46672,9887,83703
46670,9926,83664
46834,9880,83553
46902,9947,83412
46780,10131,83344
46751,10205,83302
46696,10251,83313
46534,10343,83380
46460,10359,83437
46479,10297,83478
46410,10287,83561
46362,10366,83537
46331,10256,83686
46283,10322,83674
46150,10427,83703
46174,10314,83797
46058,10307,83920
46007,10376,83909
45921,10389,83982
45741,10385,84180
45774,10329,84206
45805,10205,84296
45903,10281,84123
45832,10168,84302
45802,9995,84500
45866,9969,84453
45960,9909,84420
45985,9894,84419
46120,9962,84215
46335,9993,83967
46527,9819,83951
46541,9849,83908
46548,9845,83908
46584,9995,83719
46594,9926,83778
46724,9965,83615
46784,9855,83660
46926,9732,83638
47013,9658,83617
47004,9763,83530
47153,9721,83422
47130,9702,83470
47103,9823,83381
47058,9975,83271
47092,9864,83346
47029,9978,83296
47054,10020,83224
46999,9982,83317
46878,10080,83345
46795,10140,83367
46720,10268,83320
46557,10293,83457
46317,10267,83721
46252,10257,83788
46253,10288,83751
46269,10146,83878
46278,10121,83890
46285,10116,83883
46349,10103,83836
46348,10161,83777
46469,10068,83749
46511,10076,83700
46528,10089,83669
46482,9952,83846
46579,9932,83757
46646,9962,83655
46643,9996,83617
46603,9982,83671
46648,9964,83645
46826,9903,83526
46787,10008,83464
46810,9953,83497
46872,9882,83510
46979,9836,83449
47030,9782,83446
47266,9710,83283
47364,9753,83152
47429,9871,82971
47512,9799,82962
47686,9748,82839
47686,9875,82710
47573,10011,82690
47455,10092,82723
47384,10057,82833
47327,10083,82859
47315,10081,82870
47284,10158,82821
47196,10116,82949
47205,9939,83122
