89932,139,31
89828,203,71
89697,268,138
89553,320,229
89333,452,322
89036,636,446
88611,871,636
88012,1226,875
87202,1641,1274
86108,2220,1789
84690,2962,2468
82766,3976,3377
80309,5267,4540
77095,6932,6089
73112,8957,8050
68314,11208,10596
62848,13303,13969
57168,14991,17968
51573,16211,22342
46517,16621,26989
42169,16597,31366
38605,15748,35772
36177,14377,39568
34525,12822,42772
33794,11006,45318
33652,9314,47153
33941,7912,48263
34610,6573,48931
35553,5329,49230
36701,4271,49140
38013,3529,48565
39551,2879,47674
41182,2275,46642
42838,1790,45467
44358,1417,44315
46012,1136,42941
47601,857,41627
49193,670,40225
50698,547,38842
52195,427,37469
53613,321,36159
55059,260,34765
56435,203,33445
57818,155,32111
59069,122,30890
60240,106,29740
61426,94,28565
62542,78,27464
63626,62,26396
64736,50,25298
65747,51,24284
66713,48,23325
67662,47,22385
68537,38,21518
69367,43,20685
70197,49,19853
71032,51,19013
71772,53,18272
72513,45,17534
73177,45,16871
73794,47,16255
74424,59,15614
75042,61,14995
75619,73,14405
76132,90,13875
76647,99,13350
77156,110,12834
77584,130,12384
78008,164,11923
78347,215,11531
78690,280,11121
78973,357,10760
79203,443,10444
79369,578,10141
79412,704,9974
79365,910,9814
79229,1131,9729
78905,1435,9748
78417,1845,9826
77686,2287,10120
76787,2803,10509
75581,3475,11039
74002,4302,11789
72017,5332,12745
69739,6367,13991
67094,7488,15510
64075,8698,17315
60829,9786,19479
57311,10818,21972
53873,11416,24813
50658,11779,27660
47736,11961,30400
45216,11605,33276
43172,11161,35760
41600,10535,37956
40584,9694,39814
39967,8727,41398
39736,7676,42679
39779,6817,43494
40096,5974,44016
40698,5181,44200
